Contrast,Correlation,Energy,Homogeneity,edge_pixels,edge_ratio,label
0.5152152706676644,0.5239033999824887,0.5199013892144606,0.5947423817296738,0.7364130434782609,0.736381144534116,tinggi
0.9635857728531637,0.08902075561275424,0.4829253933580997,0.44950464066391405,0.7436594202898551,0.7436720469552458,tinggi
0.9635857728531637,0.08902075561275424,0.4829253933580997,0.44950464066391405,0.7355072463768116,0.7355099046221572,tinggi
0.5152152706676644,0.5239033999824887,0.5199013892144606,0.5947423817296738,0.7355072463768116,0.7355099046221572,tinggi
0.9635857728531637,0.08902075561275424,0.4829253933580997,0.44950464066391405,0.7427536231884059,0.7427549523110786,tinggi
0.9635857728531637,0.08902075561275424,0.4829253933580997,0.44950464066391405,0.7364130434782609,0.736381144534116,tinggi
0.20390636594104752,0.766044456395699,0.6340721961943974,0.6303788635725063,0.5914855072463768,0.5914801907556861,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.595108695652174,0.5951027146001469,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.5851449275362318,0.5851522377109319,tinggi
0.20390636594104752,0.766044456395699,0.6340721961943974,0.6303788635725063,0.5887681159420289,0.5887747615553927,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.5851449275362318,0.5851522377109319,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.595108695652174,0.5951027146001469,tinggi
0.20390636594104752,0.766044456395699,0.6340721961943974,0.6303788635725063,0.595108695652174,0.5951027146001469,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.5914855072463768,0.5914801907556861,tinggi
0.8616904050511065,0.0,0.5880688907321439,0.44889727722014783,0.5887681159420289,0.5887747615553927,tinggi
0.29430510770622187,0.702996739171299,0.5084126089233116,0.5060435644547212,0.6721014492753624,0.6720928099779897,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6757246376811595,0.6757153338224506,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6757246376811595,0.6757153338224506,tinggi
0.29430510770622187,0.702996739171299,0.5084126089233116,0.5060435644547212,0.6793478260869564,0.6793378576669111,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6757246376811595,0.6757153338224506,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6757246376811595,0.6757153338224506,tinggi
0.29430510770622187,0.702996739171299,0.5084126089233116,0.5060435644547212,0.6757246376811595,0.6757153338224506,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6721014492753624,0.6720928099779897,tinggi
0.8345343380979497,0.13167524013038978,0.4607830472104979,0.3064837605093942,0.6793478260869564,0.6793378576669111,tinggi
0.40551215462648393,0.643402536880016,0.5092610792584633,0.5498557217734508,0.6195652173913043,0.6195432868672048,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6177536231884059,0.6177549523110786,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6277173913043478,0.6277054292002935,tinggi
0.40551215462648393,0.643402536880016,0.5092610792584633,0.5498557217734508,0.6259057971014493,0.6259170946441674,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6277173913043478,0.6277054292002935,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6177536231884059,0.6177549523110786,tinggi
0.40551215462648393,0.643402536880016,0.5092610792584633,0.5498557217734508,0.6177536231884059,0.6177549523110786,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6195652173913043,0.6195432868672048,tinggi
0.736456980911543,0.33093735673895885,0.4597125035315788,0.38655057506836066,0.6259057971014493,0.6259170946441674,tinggi
0.3076392372767657,0.684322935347959,0.3405888023892718,0.4032661708040255,0.8596014492753624,0.8595928099779899,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8596014492753624,0.8595928099779899,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8532608695652174,0.8532648569332357,tinggi
0.3076392372767657,0.684322935347959,0.3405888023892718,0.4032661708040255,0.8532608695652174,0.8532648569332357,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8532608695652174,0.8532648569332357,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8596014492753624,0.8595928099779899,tinggi
0.3076392372767657,0.684322935347959,0.3405888023892718,0.4032661708040255,0.8596014492753624,0.8595928099779899,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8596014492753624,0.8595928099779899,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662008,0.8532608695652174,0.8532648569332357,tinggi
0.2456599650580342,0.7271685475754825,0.3864353210329803,0.5473032691315076,0.6449275362318841,0.64490095377843,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6440217391304347,0.644029713866471,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6322463768115941,0.6322450476889214,tinggi
0.2456599650580342,0.7271685475754825,0.3864353210329803,0.5473032691315076,0.6313405797101449,0.6313279530447542,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6322463768115941,0.6322450476889214,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6440217391304347,0.644029713866471,tinggi
0.2456599650580342,0.7271685475754825,0.3864353210329803,0.5473032691315076,0.6440217391304347,0.644029713866471,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6449275362318841,0.64490095377843,tinggi
0.7636938172507942,0.13874981880107562,0.3366383442600718,0.3432290517129637,0.6313405797101449,0.6313279530447542,tinggi
0.19433378206578392,0.7708500233126703,0.26208745026796443,0.46890998077281587,0.7182971014492753,0.7182685253118122,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.720108695652174,0.7201027146001469,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.7210144927536232,0.7210198092443141,tinggi
0.19433378206578392,0.7708500233126703,0.26208745026796443,0.46890998077281587,0.7228260869565218,0.7228081438004403,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.7210144927536232,0.7210198092443141,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.720108695652174,0.7201027146001469,tinggi
0.19433378206578392,0.7708500233126703,0.26208745026796443,0.46890998077281587,0.720108695652174,0.7201027146001469,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.7182971014492753,0.7182685253118122,tinggi
0.576817639542924,0.31907783110029975,0.2159184312642317,0.2575188345551993,0.7228260869565218,0.7228081438004403,tinggi
0.2696501912258179,0.6956794418089363,0.3565806463628096,0.3895146490051591,0.865036231884058,0.8650036683785769,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.858695652173913,0.8586757153338227,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.865036231884058,0.8650036683785769,tinggi
0.2696501912258179,0.6956794418089363,0.3565806463628096,0.3895146490051591,0.858695652173913,0.8586757153338227,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.865036231884058,0.8650036683785769,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.858695652173913,0.8586757153338227,tinggi
0.2696501912258179,0.6956794418089363,0.3565806463628096,0.3895146490051591,0.858695652173913,0.8586757153338227,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.865036231884058,0.8650036683785769,tinggi
0.6492499801452157,0.26033711546816285,0.30446077418969075,0.1944593956472609,0.858695652173913,0.8586757153338227,tinggi
0.39959512197097935,0.5455496147234893,0.35558646479923617,0.3940983451081266,0.6539855072463768,0.6539801907556861,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6521739130434782,0.6521460014673515,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6485507246376813,0.6485234776228908,tinggi
0.39959512197097935,0.5455496147234893,0.35558646479923617,0.3940983451081266,0.6467391304347826,0.6467351430667647,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6485507246376813,0.6485234776228908,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6521739130434782,0.6521460014673515,tinggi
0.39959512197097935,0.5455496147234893,0.35558646479923617,0.3940983451081266,0.6521739130434782,0.6521460014673515,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6539855072463768,0.6539801907556861,tinggi
0.7824055553625657,0.10559991539223113,0.31458861318048115,0.22922514167898456,0.6467391304347826,0.6467351430667647,tinggi
0.5942718670530996,0.3931076561628135,0.25489703882893266,0.17105162240436123,0.8976449275362318,0.8976522377109317,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.891304347826087,0.8912784299339693,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.8922101449275363,0.8921955245781366,tinggi
0.5942718670530996,0.3931076561628135,0.25489703882893266,0.17105162240436123,0.8858695652173912,0.8858675715333824,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.8922101449275363,0.8921955245781366,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.891304347826087,0.8912784299339693,tinggi
0.5942718670530996,0.3931076561628135,0.25489703882893266,0.17105162240436123,0.891304347826087,0.8912784299339693,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.8976449275362318,0.8976522377109317,tinggi
0.8670274447745464,0.10740739376374542,0.21022630622740834,0.0,0.8858695652173912,0.8858675715333824,tinggi
0.3766795091627222,0.6153947027853253,0.5815264750736304,0.4647599193242016,0.6494565217391305,0.649440572267058,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6485507246376813,0.6485234776228908,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6503623188405797,0.6503576669112252,tinggi
0.3766795091627222,0.6153947027853253,0.5815264750736304,0.4647599193242016,0.6494565217391305,0.649440572267058,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6503623188405797,0.6503576669112252,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6485507246376813,0.6485234776228908,tinggi
0.3766795091627222,0.6153947027853253,0.5815264750736304,0.4647599193242016,0.6485507246376813,0.6485234776228908,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6494565217391305,0.649440572267058,tinggi
0.724751680168943,0.24680307133087886,0.5370576233071773,0.2958915573165122,0.6494565217391305,0.649440572267058,tinggi
0.4512996813046245,0.5542987130049308,0.41657986470561603,0.3546809222672209,0.9547101449275363,0.9546955245781366,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9547101449275363,0.9546955245781366,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9456521739130436,0.9456162876008805,tinggi
0.4512996813046245,0.5542987130049308,0.41657986470561603,0.3546809222672209,0.9456521739130436,0.9456162876008805,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9456521739130436,0.9456162876008805,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9547101449275363,0.9546955245781366,tinggi
0.4512996813046245,0.5542987130049308,0.41657986470561603,0.3546809222672209,0.9547101449275363,0.9546955245781366,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9547101449275363,0.9546955245781366,tinggi
0.8560075790653118,0.1387112636786103,0.3735557341003535,0.18576421754269035,0.9456521739130436,0.9456162876008805,tinggi
0.2813727996940094,0.7607845335800665,0.4771571048104484,0.31080846795949313,0.8052536231884059,0.8052549523110788,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.7980072463768116,0.7980099046221569,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.802536231884058,0.8025036683785767,tinggi
0.2813727996940094,0.7607845335800665,0.4771571048104484,0.31080846795949313,0.7952898550724637,0.7952586206896552,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.802536231884058,0.8025036683785767,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.7980072463768116,0.7980099046221569,tinggi
0.2813727996940094,0.7607845335800665,0.4771571048104484,0.31080846795949313,0.7980072463768116,0.7980099046221569,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.8052536231884059,0.8052549523110788,tinggi
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.16022842528988335,0.7952898550724637,0.7952586206896552,tinggi
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.8804347826086957,0.880410858400587,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.878623188405797,0.8786225238444609,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.878623188405797,0.8786225238444609,tinggi
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.8768115942028986,0.8767883345561265,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.878623188405797,0.8786225238444609,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.878623188405797,0.8786225238444609,tinggi
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.878623188405797,0.8786225238444609,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.8804347826086957,0.880410858400587,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.23993802071088233,0.8768115942028986,0.8767883345561265,tinggi
0.4172010682671936,0.6665001116731109,0.3103038982394839,0.20983811412889608,0.9972826086956522,0.9972487160674983,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,0.9927536231884059,0.9927549523110786,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,1.0,1.0,tinggi
0.4172010682671936,0.6665001116731109,0.3103038982394839,0.20983811412889608,0.9954710144927535,0.9954603815113721,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,1.0,1.0,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,0.9927536231884059,0.9927549523110786,tinggi
0.4172010682671936,0.6665001116731109,0.3103038982394839,0.20983811412889608,0.9927536231884059,0.9927549523110786,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,0.9972826086956522,0.9972487160674983,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.05607301122177155,0.9954710144927535,0.9954603815113721,tinggi
0.38191006341133316,0.6413873697761812,0.3887300726870855,0.3913522472955986,0.8360507246376813,0.8360234776228908,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8351449275362318,0.8351522377109319,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8387681159420289,0.8387747615553924,tinggi
0.38191006341133316,0.6413873697761812,0.3887300726870855,0.3913522472955986,0.8378623188405797,0.8378576669112252,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8387681159420289,0.8387747615553924,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8351449275362318,0.8351522377109319,tinggi
0.38191006341133316,0.6413873697761812,0.3887300726870855,0.3913522472955986,0.8351449275362318,0.8351522377109319,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8360507246376813,0.8360234776228908,tinggi
0.51551956748853,0.508547197947669,0.3483844572419983,0.26665640131585633,0.8378623188405797,0.8378576669112252,tinggi
0.2896079628303705,0.7254927823937667,0.43824724438915297,0.5322692229790906,0.7056159420289855,0.705612619222304,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.7119565217391305,0.711940572267058,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.703804347826087,0.7037784299339693,tinggi
0.2896079628303705,0.7254927823937667,0.43824724438915297,0.5322692229790906,0.7101449275362318,0.7101522377109319,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.703804347826087,0.7037784299339693,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.7119565217391305,0.711940572267058,tinggi
0.2896079628303705,0.7254927823937667,0.43824724438915297,0.5322692229790906,0.7119565217391305,0.711940572267058,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.7056159420289855,0.705612619222304,tinggi
0.5146601959504589,0.49734307698131097,0.4012234412853175,0.3729078288489891,0.7101449275362318,0.7101522377109319,tinggi
0.24427988875428694,0.7453781238319213,0.3278293801949488,0.5348248354215226,0.6856884057971014,0.6856658107116653,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6847826086956522,0.6847945707997065,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6929347826086957,0.6929108584005872,tinggi
0.24427988875428694,0.7453781238319213,0.3278293801949488,0.5348248354215226,0.6920289855072465,0.6920396184886279,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6929347826086957,0.6929108584005872,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6847826086956522,0.6847945707997065,tinggi
0.24427988875428694,0.7453781238319213,0.3278293801949488,0.5348248354215226,0.6847826086956522,0.6847945707997065,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6856884057971014,0.6856658107116653,tinggi
0.5745887481862179,0.38574830057842924,0.2836416273530986,0.37370544004013695,0.6920289855072465,0.6920396184886279,tinggi
0.3015182557838798,0.7352290554820744,0.6344732641306496,0.46931494552070063,0.7545289855072465,0.7545396184886282,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.7572463768115941,0.7572450476889214,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.7509057971014493,0.7509170946441672,tinggi
0.3015182557838798,0.7352290554820744,0.6344732641306496,0.46931494552070063,0.753623188405797,0.7536225238444609,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.7509057971014493,0.7509170946441672,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.7572463768115941,0.7572450476889214,tinggi
0.3015182557838798,0.7352290554820744,0.6344732641306496,0.46931494552070063,0.7572463768115941,0.7572450476889214,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.7545289855072465,0.7545396184886282,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.29873260469095797,0.753623188405797,0.7536225238444609,tinggi
0.20921836469980118,0.8005926927649529,0.6984279762333578,0.6808499605716278,0.47644927536231874,0.47643066764490105,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.4719202898550724,0.47193690388848153,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.46648550724637683,0.46648019075568614,tinggi
0.20921836469980118,0.8005926927649529,0.6984279762333578,0.6808499605716278,0.4619565217391305,0.461940572267058,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.46648550724637683,0.46648019075568614,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.4719202898550724,0.47193690388848153,tinggi
0.20921836469980118,0.8005926927649529,0.6984279762333578,0.6808499605716278,0.4719202898550724,0.47193690388848153,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.47644927536231874,0.47643066764490105,tinggi
0.40629333452482497,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.4619565217391305,0.461940572267058,tinggi
0.25055412340604744,0.7874252003308317,0.48172574457180417,0.459452543956008,0.7210144927536232,0.7210198092443141,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.720108695652174,0.7201027146001469,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.7237318840579711,0.7237252384446076,tinggi
0.25055412340604744,0.7874252003308317,0.48172574457180417,0.459452543956008,0.7228260869565218,0.7228081438004403,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.7237318840579711,0.7237252384446076,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.720108695652174,0.7201027146001469,tinggi
0.25055412340604744,0.7874252003308317,0.48172574457180417,0.459452543956008,0.720108695652174,0.7201027146001469,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.7210144927536232,0.7210198092443141,tinggi
0.4821122201012418,0.5673020721405262,0.43284260162007193,0.2911089169937551,0.7228260869565218,0.7228081438004403,tinggi
0.14571435550633016,0.8105503338611317,1.0,0.879896793257485,0.39855072463768126,0.39856933235509917,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.3940217391304347,0.394029713866471,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.39855072463768126,0.39856933235509917,tinggi
0.14571435550633016,0.8105503338611317,1.0,0.879896793257485,0.3940217391304347,0.394029713866471,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.39855072463768126,0.39856933235509917,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.3940217391304347,0.394029713866471,tinggi
0.14571435550633016,0.8105503338611317,1.0,0.879896793257485,0.3940217391304347,0.394029713866471,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.39855072463768126,0.39856933235509917,tinggi
0.45257026476278417,0.4245169931369954,0.9745732361712633,0.7571921575236473,0.3940217391304347,0.394029713866471,tinggi
0.2733679152328976,0.7142628141650516,0.8629027189420242,0.7919396805845444,0.5679347826086957,0.567910858400587,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5697463768115941,0.5697450476889216,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5643115942028986,0.5642883345561263,tinggi
0.2733679152328976,0.7142628141650516,0.8629027189420242,0.7919396805845444,0.566123188405797,0.5661225238444607,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5643115942028986,0.5642883345561263,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5697463768115941,0.5697450476889216,tinggi
0.2733679152328976,0.7142628141650516,0.8629027189420242,0.7919396805845444,0.5697463768115941,0.5697450476889216,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5679347826086957,0.567910858400587,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.566123188405797,0.5661225238444607,tinggi
0.21541268921425508,0.7750937144818462,0.7741485297859079,0.7590683150505217,0.5271739130434782,0.5271918561995599,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5235507246376813,0.5235693323550992,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5226449275362318,0.5226522377109319,tinggi
0.21541268921425508,0.7750937144818462,0.7741485297859079,0.7590683150505217,0.5190217391304347,0.519029713866471,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5226449275362318,0.5226522377109319,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5235507246376813,0.5235693323550992,tinggi
0.21541268921425508,0.7750937144818462,0.7741485297859079,0.7590683150505217,0.5235507246376813,0.5235693323550992,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5271739130434782,0.5271918561995599,tinggi
0.45118294621925026,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5190217391304347,0.519029713866471,tinggi
0.24285181726822483,0.7662563429539855,0.573649360749231,0.5590453235950275,0.6014492753623187,0.601430667644901,tinggi
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.600559427732942,tinggi
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.600559427732942,tinggi
0.24285181726822483,0.7662563429539855,0.573649360749231,0.5590453235950275,0.5996376811594203,0.5996423330887748,tinggi
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.600559427732942,tinggi
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.600559427732942,tinggi
